time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-04-08T18:04:43.430Z,23.3549,142.8048,38.57,5,mb,,48,3.766,0.61,us,us2000252f,2015-06-16T01:00:33.040Z,"217km SE of Iwo Jima, Japan",earthquake
2015-04-14T23:41:29.450Z,-7.3778,128.6865,133.73,5,mb,,30,2.657,0.97,us,us200026l4,2015-06-22T23:19:02.040Z,"297km WNW of Saumlaki, Indonesia",earthquake
2015-04-16T19:02:12.040Z,35.0647,26.8768,10,5,mb,,51,0.534,0.94,us,us20002732,2015-06-26T23:15:54.040Z,"57km SSW of Karpathos, Greece",earthquake
2015-04-20T18:19:53.200Z,-62.0591,161.0038,10,5,mb,,42,15.539,1.04,us,us200027ul,2015-06-26T23:15:59.040Z,Balleny Islands region,earthquake
2015-04-21T14:02:15.550Z,28.8947,82.3938,10,5,mb,,35,7.668,0.7,us,us2000281p,2015-06-26T23:16:00.040Z,"46km SSE of Jumla, Nepal",earthquake
2015-04-25T06:25:55.260Z,27.687,85.5854,10,5,mb,,58,1.119,0.63,us,us20002bfk,2015-07-03T00:23:39.040Z,"7km ESE of Nagarkot, Nepal",earthquake
2015-04-23T14:31:40.590Z,45.7177,142.1055,309.56,5,mb,,86,1.321,0.96,us,us200028jz,2015-07-03T00:23:37.040Z,"44km NNE of Makubetsu, Japan",earthquake
2015-04-23T14:57:27.750Z,51.7501,176.3353,31,5,mwb,,63,1.364,0.86,us,us200028ka,2015-07-03T00:23:37.040Z,"73km SSE of Buldir Island, Alaska",earthquake
2015-04-25T08:29:24.560Z,27.9351,84.6218,10,5,mb,,99,1.937,0.68,us,us20002946,2015-07-03T00:23:39.040Z,"33km NNE of Bharatpur, Nepal",earthquake
2015-04-24T02:51:07.830Z,-6.537,154.9854,83.52,5,mb,,30,3.65,0.75,us,us200028q4,2015-07-03T00:23:37.040Z,"60km WSW of Panguna, Papua New Guinea",earthquake
2015-04-29T06:54:53.390Z,-31.4212,-176.8286,10,5,mb,,115,2.368,1.47,us,us20002a2h,2015-07-03T00:23:47.040Z,"196km E of L'Esperance Rock, New Zealand",earthquake
2015-04-29T11:22:42.260Z,11.956,-88.8883,38.7,5,mb,,52,1.752,0.87,us,us20002a56,2015-07-03T00:23:47.040Z,"151km SSW of Puerto El Triunfo, El Salvador",earthquake
2015-04-25T06:53:42.750Z,27.672,85.2009,10,5,mb,,42,1.455,0.65,us,us20002bf3,2015-07-03T00:23:39.040Z,"7km W of Kirtipur, Nepal",earthquake
2015-04-25T07:47:01.480Z,27.8172,85.5955,10,5,mb,,79,1.085,0.59,us,us2000293p,2015-07-03T00:23:39.040Z,"13km NNE of Nagarkot, Nepal",earthquake
2015-04-26T16:26:06.730Z,27.8297,85.865,14,5,mwb,,22,0.847,0.73,us,us200029ea,2015-07-03T00:23:42.040Z,"15km SSW of Kodari, Nepal",earthquake
2015-04-29T00:26:51.540Z,25.9762,128.397,14.21,5,mb,,111,0.863,0.78,us,us20002a0t,2015-07-03T00:23:46.040Z,"65km SE of Haebaru, Japan",earthquake
2015-05-04T18:23:25.100Z,-6.1885,131.5187,34.6,5,mb,,71,1.795,1.04,us,us20002b97,2015-07-09T22:00:11.040Z,"148km WSW of Tual, Indonesia",earthquake
2015-05-01T02:46:22.140Z,-9.4395,112.9109,61.38,5,mb,,44,1.559,1.48,us,us20002al3,2015-07-09T22:00:04.040Z,"116km S of Krajan Tambakrejo, Indonesia",earthquake
2015-05-01T19:55:51.720Z,-6.1367,151.1601,10,5,mb,,59,2.175,0.73,us,us20002aqx,2015-07-09T22:00:05.040Z,"129km ESE of Kimbe, Papua New Guinea",earthquake
2015-05-05T08:47:05.780Z,-5.5856,152.2411,35,5,mb,,65,1.387,0.7,us,us20002br9,2015-07-09T22:00:12.040Z,"136km S of Kokopo, Papua New Guinea",earthquake
2015-05-05T20:01:13.440Z,-15.4075,67.1031,10,5,mb,,52,19.304,0.95,us,us20002c08,2015-07-09T22:00:13.040Z,Mid-Indian Ridge,earthquake
2015-05-05T20:24:25.530Z,-15.4218,67.2738,10,5,mb,,38,19.462,0.79,us,us20002eyj,2015-07-09T22:00:14.040Z,Mid-Indian Ridge,earthquake
2015-05-02T08:23:46.300Z,34.45,25.78,13,5,mb,,,,0.8,us,us20002au8,2015-07-09T22:00:06.040Z,"62km S of Ierapetra, Greece",earthquake
2015-05-03T04:02:52.550Z,37.5588,141.453,45.35,5,mb,,109,0.61,0.62,us,us20002axt,2015-07-09T22:00:07.040Z,"40km ENE of Namie, Japan",earthquake
2015-05-05T21:28:30.700Z,35.321,58.409,8.6,5,mb,,,,0.89,us,us20002c1u,2015-07-09T22:00:14.040Z,"10km NNW of Kashmar, Iran",earthquake
2015-05-06T01:35:12.290Z,-6.3339,149.8385,47.41,5,mb,,88,3.145,0.62,us,us20002c3i,2015-07-09T22:00:14.040Z,"34km ESE of Kandrian, Papua New Guinea",earthquake
2015-05-06T12:08:40.070Z,-25.6313,178.3464,627.29,5,mb,,35,4.889,0.74,us,us20002c7n,2015-07-09T22:00:15.040Z,South of the Fiji Islands,earthquake
2015-05-07T19:54:03.830Z,-19.0789,-172.7991,12.02,5,mb,,83,2.716,1.21,us,us20002djj,2015-07-17T07:05:57.040Z,"133km ESE of Neiafu, Tonga",earthquake
2015-05-07T07:36:30.380Z,-7.4039,154.7596,10,5,mb,,97,4.105,0.77,us,us20002db0,2015-07-17T07:05:55.040Z,"144km SSW of Panguna, Papua New Guinea",earthquake
2015-05-07T08:12:37.420Z,-7.1876,154.5186,10,5,mb,,97,3.788,0.7,us,us20002dbi,2015-07-17T07:05:55.040Z,"143km SW of Panguna, Papua New Guinea",earthquake
2015-05-10T18:28:13.480Z,-5.3714,152.3739,35,5,mb,,91,1.191,0.99,us,us20002e8q,2015-07-17T07:06:05.040Z,"113km S of Kokopo, Papua New Guinea",earthquake
2015-05-11T04:01:28.090Z,1.7356,126.4279,42.96,5,mb,,49,1.34,0.97,us,us20002eau,2015-07-17T07:06:07.040Z,"142km ENE of Bitung, Indonesia",earthquake
2015-05-12T07:23:32.670Z,27.5589,86.2566,10,5,mb,,243,0.632,0.36,us,us10002bgy,2015-07-17T07:06:10.040Z,"30km NNE of Ramechhap, Nepal",earthquake
2015-05-12T08:06:05.530Z,27.7221,86.0161,15,5,mb,,42,0.742,0.78,us,us20002ekk,2015-07-17T07:06:11.040Z,"26km SSE of Kodari, Nepal",earthquake
2015-05-13T00:01:59.450Z,1.8528,126.418,55.63,5,mb,,73,1.432,1.33,us,us20002eui,2015-07-17T07:06:14.040Z,"144km ENE of Bitung, Indonesia",earthquake
2015-05-08T03:01:44.980Z,-7.3476,154.7038,10,5,mb,,58,4.027,0.9,us,us20002dp6,2015-07-17T07:05:57.040Z,"143km SW of Panguna, Papua New Guinea",earthquake
2015-05-11T00:03:59.260Z,31.2064,141.9051,21.94,5,mb,,63,2.601,0.7,us,us20002ea2,2015-07-17T07:06:07.040Z,"287km SE of Hachijo-jima, Japan",earthquake
2015-05-11T03:30:15.260Z,-20.5406,-178.7234,600.78,5,mb,,41,4.125,1.03,us,us20002eap,2015-07-17T07:06:07.040Z,"12km NNW of Ndoi Island, Fiji",earthquake
2015-05-11T05:18:14.460Z,-7.2065,154.5963,10,5,mb,,59,3.851,0.87,us,us20002eb1,2015-07-17T07:06:07.040Z,"139km SW of Panguna, Papua New Guinea",earthquake
2015-05-12T14:52:18.230Z,-52.3912,27.8909,10,5,mb,,47,20.652,0.57,us,us20002eph,2015-07-17T07:06:12.040Z,South of Africa,earthquake
2015-05-13T21:38:06.390Z,27.7199,86.0503,8.38,5,mb,,40,0.715,0.65,us,us100028tz,2015-07-17T07:06:15.040Z,"27km SSE of Kodari, Nepal",earthquake
2015-05-17T16:16:35.800Z,13.0711,146.115,11.45,5,mb,,68,1.318,0.99,us,us10002cj6,2015-07-23T01:04:05.040Z,"142km ESE of Yigo Village, Guam",earthquake
2015-05-18T20:42:25.370Z,-5.4547,152.0874,47.05,5,mb,,48,1.257,0.67,us,us10002abi,2015-07-23T01:04:09.040Z,"123km S of Kokopo, Papua New Guinea",earthquake
2015-05-14T12:53:53.390Z,-7.3785,154.6765,10,5,mb,,58,4.034,1.33,us,us100028y8,2015-07-23T01:03:59.040Z,"147km SW of Panguna, Papua New Guinea",earthquake
2015-05-22T10:23:40.950Z,-7.9358,146.926,35,5,mb,,43,1.477,1.06,us,us10002bca,2015-07-29T01:35:33.040Z,"70km SSE of Wau, Papua New Guinea",earthquake
2015-05-23T19:40:49.640Z,-5.3925,131.1108,47.61,5,mb,,48,2.58,0.8,us,us10002buw,2015-07-29T01:35:37.040Z,"184km W of Tual, Indonesia",earthquake
2015-05-21T12:27:15.780Z,-10.8495,163.6475,10,5,mb,,62,3.903,1.04,us,us10002b3a,2015-07-29T01:35:30.040Z,"193km ESE of Kirakira, Solomon Islands",earthquake
2015-05-24T00:39:37.200Z,-16.8041,-14.1759,10,5,mb,,74,23.903,0.53,us,us10002bvd,2015-07-29T01:35:37.040Z,Southern Mid-Atlantic Ridge,earthquake
2015-07-25T19:57:43.000Z,61.9493,-152.0517,125.6,5,mb,,,,0.79,ak,ak11655904,2015-10-22T20:04:59.040Z,"108km WNW of Willow, Alaska",earthquake
2015-05-30T09:21:51.150Z,44.82,150.034,37.18,5,mb,,91,5.371,0.64,us,us20002khw,2015-08-08T00:49:13.040Z,"175km ESE of Kuril'sk, Russia",earthquake
2015-05-31T06:40:53.880Z,-7.3677,154.8464,10,5,mb,,42,4.133,0.72,us,us20002ksc,2015-08-08T00:49:26.040Z,"136km SSW of Panguna, Papua New Guinea",earthquake
2015-05-31T16:08:27.680Z,-19.9421,-70.9093,20,5,mww,,99,0.8,1.13,us,us20002ktz,2015-08-08T00:49:31.040Z,"85km WNW of Iquique, Chile",earthquake
2015-06-01T14:07:50.200Z,4.6521,95.5695,73.45,5,mb,,79,1.487,0.83,us,us20002l18,2015-08-08T00:49:45.040Z,"84km NW of Meulaboh, Indonesia",earthquake
2015-06-02T20:20:43.600Z,-30.6724,-178.182,15.54,5,mb,,62,1.439,1.17,us,us20002lfd,2015-08-08T00:50:05.040Z,"108km NE of L'Esperance Rock, New Zealand",earthquake
2015-06-03T06:59:51.860Z,-19.6353,-179.0702,655.95,5,mb,,22,3.312,1.09,us,us20002ljp,2015-08-08T00:50:11.040Z,"118km NNW of Ndoi Island, Fiji",earthquake
2015-06-05T08:24:34.730Z,-28.8281,-176.0104,10,5,mb,,63,1.73,0.6,us,us20002m8t,2015-08-10T13:08:20.040Z,"190km ENE of Raoul Island, New Zealand",earthquake
2015-06-04T21:46:19.540Z,27.9568,142.9793,8.54,5,mb,,52,1.11,0.7,us,us20002m4t,2015-08-10T13:08:20.040Z,"122km NE of Chichi-shima, Japan",earthquake
2015-06-09T18:43:18.360Z,-23.9408,-176.0816,10,5,mb,,127,7.499,1.18,us,us10002k9c,2015-08-10T13:08:27.040Z,South of the Fiji Islands,earthquake
2015-06-04T10:51:37.390Z,12.938,146.0787,16.64,5,mb,,38,1.344,0.77,us,us20002lzg,2015-08-10T13:08:19.040Z,"144km ESE of Yigo Village, Guam",earthquake
2015-06-10T10:15:52.460Z,-18.2861,-178.0123,547.66,5,mb,,74,7.405,1,us,us20002njk,2015-08-10T13:08:28.040Z,"271km NNE of Ndoi Island, Fiji",earthquake
2015-06-10T15:46:47.250Z,-3.6942,152.1739,10,5,mb,,90,0.493,1.01,us,us20002nn2,2015-08-10T13:08:29.040Z,"28km W of Namatanai, Papua New Guinea",earthquake
2015-06-07T18:06:45.690Z,1.59,-90.8197,10,5,mb,,104,2.311,1.01,us,us20002mss,2015-08-10T13:08:23.040Z,"262km NNW of Puerto Ayora, Ecuador",earthquake
2015-06-08T14:04:57.420Z,13.0215,146.1496,32.07,5,mb,,50,1.369,0.8,us,us20002mxg,2015-08-10T13:08:25.040Z,"147km ESE of Yigo Mayor's Office, Guam",earthquake
2015-06-09T18:09:54.850Z,-22.9992,-176.2239,35,5,mb,,122,6.405,1.11,us,us10002k8z,2015-08-10T13:08:27.040Z,"225km SSW of Vaini, Tonga",earthquake
2015-06-09T19:23:55.190Z,74.5705,8.4145,7.33,5,mb,,39,4.081,0.81,us,us20002nc4,2015-08-10T13:08:27.040Z,Greenland Sea,earthquake
2015-06-12T02:36:25.200Z,-20.792,-174.2104,10,5,mb,,91,7.228,1.01,us,us20002p88,2015-08-20T00:43:54.040Z,"97km NE of `Ohonua, Tonga",earthquake
2015-06-14T06:19:44.380Z,-11.4131,163.3139,16.41,5,mb,,62,3.849,0.73,us,us20002ppz,2015-08-20T00:43:57.040Z,"185km SE of Kirakira, Solomon Islands",earthquake
2015-06-15T22:09:50.400Z,-9.4949,125.2122,10,5,mb,,44,0.967,1.59,us,us20002q3f,2015-08-20T00:43:59.040Z,"55km SE of Atambua, Indonesia",earthquake
2015-06-11T18:46:26.880Z,8.0202,126.7287,46.33,5,mb,,71,1.48,0.98,us,us20002p4f,2015-08-20T00:43:54.040Z,"31km E of Santa Maria, Philippines",earthquake
2015-06-13T05:03:43.720Z,13.8112,120.6866,137.22,5,mb,,30,3.726,0.89,us,us20002pl7,2015-08-20T00:43:56.040Z,"4km SSW of Hukay, Philippines",earthquake
2015-06-18T03:28:08.000Z,51.3062,178.8343,46.31,5,mb,,100,0.3,0.84,us,us10002jw6,2015-09-01T00:53:49.040Z,"75km SSE of Little Sitkin Island, Alaska",earthquake
2015-06-20T19:52:43.900Z,34.3082,26.2262,15.25,5,mb,,45,0.804,0.86,us,us10002kjx,2015-09-01T00:53:52.040Z,"84km SSE of Makry Gialos, Greece",earthquake
2015-06-24T19:12:55.110Z,41.8266,88.4781,33.7,5,mwb,,40,6.658,0.57,us,us10002lfa,2015-09-01T00:53:56.040Z,"135km SSW of Turpan, China",earthquake
2015-06-24T09:00:41.140Z,-32.2776,-178.0534,10,5,mb,,64,3.024,0.74,us,us10002lbw,2015-09-01T00:53:56.040Z,"123km SE of L'Esperance Rock, New Zealand",earthquake
2015-06-24T22:06:31.810Z,-35.1005,-179.282,10,5,mb,,59,3.134,1.06,us,us10002lgm,2015-09-01T00:53:56.040Z,East of the North Island of New Zealand,earthquake
2015-06-25T10:31:51.470Z,16.6416,-97.9861,32.73,5,mb,,99,1.071,1.21,us,us10002lj4,2015-09-02T22:37:18.040Z,"12km E of San Pedro Amuzgos, Mexico",earthquake
2015-06-27T02:51:23.740Z,-52.4812,-4.6995,10,5,mb,,72,18.967,1.01,us,us10002m1h,2015-09-02T22:37:20.040Z,Southern Mid-Atlantic Ridge,earthquake
2015-06-25T22:57:15.230Z,-32.1261,-177.9392,10,5,mb,,121,2.871,0.79,us,us10002lq2,2015-09-02T22:37:18.040Z,"119km SE of L'Esperance Rock, New Zealand",earthquake
2015-06-27T01:35:42.300Z,53.5437,-163.7202,14.61,5,mb,,81,1.061,0.8,us,us10002m1f,2015-09-02T22:37:20.040Z,"146km S of False Pass, Alaska",earthquake
2015-07-04T17:34:00.270Z,-32.0184,-178.0285,12.26,5,mb,,70,2.765,0.99,us,us10002nf8,2015-09-30T00:20:56.040Z,"105km SE of L'Esperance Rock, New Zealand",earthquake
2015-07-04T09:56:41.160Z,53.0423,172.2894,25.31,5,mb,,57,1.142,0.65,us,us10002ndv,2015-09-30T00:20:55.040Z,"64km WNW of Attu Station, Alaska",earthquake
2015-07-02T19:06:27.150Z,-32.3054,-176.191,39.61,5,mb,,275,3.397,0.44,us,us10002n2l,2015-09-30T00:20:51.040Z,"273km ESE of L'Esperance Rock, New Zealand",earthquake
2015-07-02T19:22:42.200Z,-31.9551,-178.0273,16.3,5,mb,,67,2.702,0.84,us,us10002n2x,2015-09-30T00:20:51.040Z,"100km SE of L'Esperance Rock, New Zealand",earthquake
2015-07-03T15:54:12.900Z,-10.3022,152.0078,30.25,5,mb,,59,4.86,1.02,us,us10002nas,2015-09-30T00:20:53.040Z,"150km ENE of Samarai, Papua New Guinea",earthquake
2015-07-10T16:03:21.200Z,-55.3598,-26.9221,22.41,5,mb,,68,5.635,0.97,us,us20002wlt,2015-10-09T20:19:11.040Z,"150km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-07-09T10:07:38.410Z,-4.3107,153.3652,101.83,5,mb,,16,1.204,0.89,us,us20002w93,2015-10-09T20:19:09.040Z,"40km ENE of Taron, Papua New Guinea",earthquake
2015-07-11T22:48:33.910Z,-6.2313,130.7527,94.76,5,mb,,32,1.822,0.81,us,us20002wut,2015-10-09T20:19:13.040Z,"200km NNW of Saumlaki, Indonesia",earthquake
2015-07-12T10:35:53.230Z,-55.4146,-28.6559,9.42,5,mb,,35,4.666,0.52,us,us20002wx1,2015-10-09T20:19:14.040Z,"169km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-07-15T22:16:18.500Z,18.8249,145.1523,507.01,5,mb,,16,5.213,0.74,us,us20002xt0,2015-10-09T20:19:19.040Z,"54km W of Agrihan, Northern Mariana Islands",earthquake
2015-07-09T18:08:36.000Z,-9.11,-75.83,27,5,mb,,,,0.98,us,us20002wct,2015-10-09T20:19:09.040Z,"27km NE of Tingo Maria, Peru",earthquake
2015-07-11T18:39:44.940Z,25.9708,128.3247,14.35,5,mb,,65,0.862,0.85,us,us20002wtv,2015-10-09T20:19:13.040Z,"60km SE of Haebaru, Japan",earthquake
2015-07-13T11:14:04.200Z,11.9371,46.3703,14.31,5,mb,,48,3.474,1.05,us,us20002x43,2015-10-09T20:19:15.040Z,"170km SE of Zinjibar, Yemen",earthquake
2015-09-30T02:11:23.110Z,-7.2019,154.4642,22.08,5,mb,,58,3.766,0.85,us,us10003j1p,2015-10-14T04:21:18.204Z,"149km SW of Panguna, Papua New Guinea",earthquake
2015-07-16T23:29:03.920Z,11.6616,142.5796,10,5,mb,,32,2.943,0.79,us,us20002y24,2015-10-14T21:05:38.040Z,"288km SW of Merizo Village, Guam",earthquake
2015-07-16T10:48:04.930Z,-29.5,-71.8098,7.66,5,mww,,101,1.084,0.96,us,us20002xvy,2015-10-14T21:05:36.040Z,"67km NW of Coquimbo, Chile",earthquake
2015-07-21T01:27:07.530Z,19.0777,96.2302,9.49,5,mb,,31,1.654,0.46,us,us20002ysq,2015-10-14T21:05:47.040Z,"26km NW of Taungoo, Burma",earthquake
2015-07-19T07:34:30.440Z,-10.4231,165.3917,10,5,mb,,108,5.296,0.53,us,us20002yhj,2015-10-14T21:05:43.040Z,"58km NW of Lata, Solomon Islands",earthquake
2015-10-05T01:09:35.410Z,-35.119,179.9587,41.57,5,mb,,72,2.779,1.07,us,us10003kaz,2015-10-15T21:01:06.870Z,Off the east coast of the North Island of New Zealand,earthquake
2015-10-04T10:11:56.000Z,-30.656,-71.627,29.9,5,mww,,,,0.89,us,us10003k6h,2015-10-19T07:06:15.560Z,"41km W of Ovalle, Chile",earthquake
2015-09-26T08:28:11.980Z,-5.703,68.3485,10,5,mb,,54,12.858,0.68,us,us20003pat,2015-10-22T12:46:11.184Z,Chagos Archipelago region,earthquake
2015-07-27T06:19:32.190Z,52.2594,-169.2785,23.85,5,mb,,127,0.593,1.05,us,us200030bc,2015-10-22T20:05:03.040Z,"80km SSW of Nikolski, Alaska",earthquake
2015-07-24T08:22:59.680Z,-62.189,162.9304,10,5,mb,,63,15.41,0.79,us,us20002zsl,2015-10-22T20:04:55.040Z,Balleny Islands region,earthquake
2015-07-23T13:17:43.900Z,-14.9022,66.7901,10,5,mb,,45,19.151,1.01,us,us20002zis,2015-10-22T20:04:53.040Z,Mid-Indian Ridge,earthquake
2015-07-26T15:22:58.740Z,2.4605,126.0604,60.04,5,mb,,61,2.125,0.76,us,us2000307q,2015-10-22T20:05:01.040Z,"148km NE of Bitung, Indonesia",earthquake
2015-07-26T23:20:34.000Z,-22.0347,-179.1999,567.1,5,mb,,34,4.989,0.83,us,us2000308r,2015-10-22T20:05:01.040Z,"161km SSW of Ndoi Island, Fiji",earthquake
2015-07-27T08:27:52.580Z,52.2888,-169.4333,39.86,5,mb,,127,0.529,0.93,us,us200030c5,2015-10-22T20:05:05.040Z,"81km SSW of Nikolski, Alaska",earthquake
2015-07-28T10:34:52.910Z,7.1396,-104.3907,10,5,mb,,82,11.816,0.68,us,us200030s2,2015-10-22T20:05:10.040Z,Northern East Pacific Rise,earthquake
2015-09-28T00:44:25.310Z,20.0362,-45.4193,10,5,mb,,69,15.181,0.77,us,us20003pl2,2015-10-24T04:41:59.371Z,Northern Mid-Atlantic Ridge,earthquake
2015-10-12T03:31:32.270Z,-31.1866,-71.8325,19.65,5,mwr,,82,0.538,0.97,us,us10003mxb,2015-10-29T03:38:49.561Z,"80km NW of Illapel, Chile",earthquake
2015-09-26T03:03:20.490Z,-30.7349,-71.5729,29.03,5,mb,,109,0.081,1.02,us,us20003p9z,2015-10-29T23:11:43.040Z,"38km WSW of Ovalle, Chile",earthquake
2015-07-30T22:31:39.470Z,-22.5453,-174.3087,40.32,5,mb,,96,5.358,0.97,us,us10002whk,2015-10-30T02:47:38.040Z,"149km SSE of `Ohonua, Tonga",earthquake
2015-07-30T00:31:03.670Z,50.5581,-130.0918,10,5,mwr,,,,0.92,us,us10002w8x,2015-10-30T02:47:36.040Z,"189km W of Port Hardy, Canada",earthquake
2015-08-03T19:55:39.920Z,4.6798,95.1216,46.98,5,mb,,59,4.153,0.78,us,us10002xl5,2015-10-30T02:47:46.040Z,"99km SSW of Banda Aceh, Indonesia",earthquake
2015-07-31T05:12:35.000Z,51.9139,-169.4744,17.3,5,mb,,,,1.13,us,us10002wsu,2015-10-30T02:47:39.040Z,"115km SE of Yunaska Island, Alaska",earthquake
2015-07-31T23:39:25.070Z,14.1304,-91.4205,63.37,5,mwr,,32,1.183,1.26,us,us10002x0r,2015-10-30T02:47:41.040Z,"15km WSW of Nueva Concepcion, Guatemala",earthquake
2015-08-03T05:30:11.290Z,37.7836,141.5287,43.15,5,mwr,,117,0.591,0.77,us,us10002xe9,2015-10-30T02:47:45.040Z,"57km NE of Namie, Japan",earthquake
2015-08-05T09:24:11.790Z,-22.0226,-174.4078,64.14,5,mb,,69,5.12,0.53,us,us10002y24,2015-10-30T02:47:50.040Z,"94km SE of `Ohonua, Tonga",earthquake
2015-10-17T11:39:05.210Z,-55.7445,-27.546,3.44,5,mb,,69,19.951,0.65,us,us10003qxq,2015-10-30T10:59:39.747Z,"108km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-10-03T08:23:49.150Z,11.8584,-43.7352,10,5,mb,,47,16.47,0.64,us,us10003jzd,2015-10-31T12:34:54.317Z,Northern Mid-Atlantic Ridge,earthquake
2015-09-29T17:50:14.500Z,1.61,128.5578,53.1,5,mb,,31,1.453,1.1,us,us10003ix4,2015-11-04T18:54:58.040Z,"62km ESE of Tobelo, Indonesia",earthquake
2015-09-29T15:02:13.920Z,17.8081,-102.2965,19.83,5,mb,,70,1.106,0.95,us,us10003iv8,2015-11-05T20:48:52.040Z,"19km SSW of Lazaro Cardenas, Mexico",earthquake
2015-09-27T21:19:39.950Z,20.267,-45.6499,10,5,mb,,77,15.768,0.64,us,us20003pjr,2015-11-06T02:47:37.040Z,Northern Mid-Atlantic Ridge,earthquake
2015-09-27T22:00:26.580Z,20.2754,-45.5941,10,5,mb,,71,15.678,0.66,us,us20003pk2,2015-11-06T04:56:01.040Z,Northern Mid-Atlantic Ridge,earthquake
2015-08-06T21:36:58.220Z,0.8122,-28.5361,10,5,mb,,53,9.878,0.61,us,us10002zye,2015-11-06T18:06:20.040Z,Central Mid-Atlantic Ridge,earthquake
2015-08-07T17:39:28.440Z,-56.4071,-25.9558,10,5,mb,,60,6.373,0.81,us,us10003066,2015-11-06T18:06:21.040Z,"83km ENE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-08-07T18:25:20.490Z,-16.4259,-173.1111,10,5,mb,,61,2.814,1.28,us,us1000308w,2015-11-06T18:06:21.040Z,"86km SE of Hihifo, Tonga",earthquake
2015-08-08T19:09:34.490Z,52.4441,-169.6166,41,5,mb,,61,0.349,0.7,us,us100030gd,2015-11-06T18:06:22.040Z,"74km SW of Nikolski, Alaska",earthquake
2015-08-08T21:15:32.280Z,-13.9107,-14.4656,10,5,mb,,68,22.563,0.53,us,us100030h5,2015-11-06T18:06:22.040Z,Southern Mid-Atlantic Ridge,earthquake
2015-08-09T04:49:50.610Z,13.4771,120.5114,90.65,5,mb,,94,4.051,0.57,us,us100030i8,2015-11-06T18:06:23.040Z,"8km NE of Paluan, Philippines",earthquake
2015-08-10T03:27:31.830Z,-9.3279,158.4832,10,5,mb,,38,1.449,0.6,us,us100030pd,2015-11-06T18:06:24.040Z,"153km SSW of Dadali, Solomon Islands",earthquake
2015-08-10T04:23:26.820Z,-9.3883,158.0626,10,5,mb,,41,1.86,1.12,us,us100035aa,2015-11-06T18:06:30.040Z,"182km SW of Dadali, Solomon Islands",earthquake
2015-08-10T07:35:25.370Z,41.8392,87.8492,10,5,mb,,36,6.357,0.84,us,us100030q1,2015-11-06T18:06:24.040Z,"108km ESE of Yanqi, China",earthquake
2015-10-03T04:14:09.690Z,-33.0345,-178.2791,10,5,mb,,61,3.789,0.67,us,us10003jy6,2015-11-07T01:17:32.040Z,"186km SSE of L'Esperance Rock, New Zealand",earthquake
2015-09-25T08:47:47.000Z,1.2844,122.6907,6.57,5,mb,,83,1.916,0.88,us,us20003nzc,2015-11-11T06:09:41.040Z,"70km N of Sidomulyo, Indonesia",earthquake
2015-10-11T13:32:02.930Z,46.7488,152.4956,64.2,5,mb,,38,6.68,0.73,us,us10003muv,2015-11-12T16:05:28.040Z,Kuril Islands,earthquake
2015-10-09T02:33:33.890Z,-57.4121,-24.7532,3.81,5,mb,,53,7.31,0.71,us,us10003mdm,2015-11-13T03:26:09.040Z,"168km ESE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-09-26T09:49:47.390Z,42.2288,142.0037,85.8,5,mb,,84,0.739,0.52,us,us20003pb3,2015-11-14T07:38:05.040Z,"32km WSW of Shizunai, Japan",earthquake
2015-11-15T05:11:55.110Z,-24.7658,-175.7978,35,5,mb,,121,9.036,0.85,us,us10003ygi,2015-11-15T13:14:34.964Z,South of Tonga,earthquake
2015-10-07T03:50:33.440Z,-30.2705,-177.8803,27.64,5,mb,,82,1.022,0.58,us,us10003kv9,2015-11-16T05:06:25.040Z,"111km S of Raoul Island, New Zealand",earthquake
2015-08-14T10:11:05.390Z,21.1441,-45.7866,10,5,mb,,54,15.484,0.74,us,us1000328v,2015-11-17T00:13:27.040Z,Northern Mid-Atlantic Ridge,earthquake
2015-08-16T08:49:03.470Z,-62.3587,-159.5136,10,5,mb,,69,18.796,0.78,us,us100032nq,2015-11-17T00:13:31.040Z,Pacific-Antarctic Ridge,earthquake
2015-08-17T23:39:32.980Z,-8.1634,123.04,18.8,5,mb,,43,0.922,0.84,us,us1000331h,2015-11-17T00:13:34.040Z,"49km NE of Palue, Indonesia",earthquake
2015-08-18T21:19:44.530Z,35.6473,31.2871,47.26,5,mww,,45,1.484,0.77,us,us1000339b,2015-11-17T00:13:36.040Z,"115km SW of Gazipasa, Turkey",earthquake
2015-08-14T12:31:35.960Z,-4.9539,140.1727,35,5,mb,,29,7.739,0.85,us,us1000329m,2015-11-17T00:13:27.040Z,"125km N of Tanahmerah, Indonesia",earthquake
2015-08-18T20:48:24.000Z,-7.3535,128.5973,163.91,5,mb,,64,2.749,1.03,us,us1000338w,2015-11-17T00:13:36.040Z,"Kepulauan Barat Daya, Indonesia",earthquake
2015-10-18T13:00:20.020Z,2.8811,126.4992,42.61,5,mb,,36,2.267,1.25,us,us10003phr,2015-11-17T19:28:27.040Z,"210km NW of Tobelo, Indonesia",earthquake
